Row ID,Order Priority,Discount,Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date,,,
24894,Medium,0.07,60.98,1771,Jeff Spivey,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Krakow,Friday,5.00,-807.89,7,410.17,89106,FALSE,2015-03-06,,,
19826,Low,0.09,12.95,1775,Marlene Kirk,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Krakow,Sunday,7.00,123.89175,21,269.54,89944,FALSE,2015-06-14,,,
20278,Not Specified,0.08,5.78,1776,Charlotte Patterson,Consumer,Office Supplies,Paper,Xerox 1978,Krakow,Wednesday,3.00,-53.898,19,106.57,89941,FALSE,2015-02-04,,,
20391,Low,0.07,5.43,1777,Miriam Greenberg,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Krakow,Wednesday,3.00,26.5029,7,38.41,89939,FALSE,2015-04-22,,,
21163,Low,0.02,10.06,1777,Miriam Greenberg,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Krakow,Saturday,6.00,90.6246,13,131.34,89940,FALSE,2015-01-03,,,
20600,Not Specified,0.03,19.99,1777,Miriam Greenberg,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Krakow,Thursday,4.00,-20.8764,12,251.61,89942,FALSE,2015-04-02,,,
25498,High,0.06,13.99,1778,Ray Oakley,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Krakow,Sunday,7.00,6.48324,21,287.99,89943,FALSE,2015-05-10,,,
25499,High,0.06,15.04,1778,Ray Oakley,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Krakow,Sunday,7.00,2.332,3,46.86,89943,FALSE,2015-05-10,,,
19237,High,0,55.48,1781,Jackie Capps,Corporate,Office Supplies,Paper,Xerox 194,Warsaw,Friday,5.00,454.4478,11,658.62,89857,FALSE,2015-06-12,,,
19419,Low,0.03,5.08,1781,Jackie Capps,Home Office,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Warsaw,Wednesday,3.00,15.1524,4,21.96,89858,FALSE,2015-01-07,,,
21283,High,0.03,3.28,1782,Lawrence Dennis,Home Office,Office Supplies,Pens & Art Supplies,Newell 342,Warsaw,Tuesday,2.00,-90.7556,7,24.57,89856,FALSE,2015-01-06,,,
23966,Critical,0.04,205.99,1788,Valerie Siegel,Consumer,Technology,Telephones and Communication,TimeportP7382,Wroclaw,Wednesday,3.00,960.984,6,1008.53,88256,FALSE,2015-01-21,,,
21284,Critical,0.04,880.98,1793,Derek Jernigan,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Krakow,Tuesday,2.00,-13706.464,8,6968.9,87853,FALSE,2015-01-06,,,
22986,Critical,0.04,3.68,1802,Jack Morse,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wroclaw,Monday,1.00,300.9258,11,41.29,91543,FALSE,2015-06-01,,,
18901,Medium,0.01,8.12,1808,Joyce Knox,Home Office,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Lodz,Tuesday,2.00,-40.76,10,88.64,89251,FALSE,2015-03-17,,,
21746,Not Specified,0.09,77.51,1814,Albert Tyson,Home Office,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Wroclaw,Saturday,6.00,-986.524,17,1300.54,90524,FALSE,2015-05-23,,,
21747,Not Specified,0,2.88,1814,Albert Tyson,Home Office,Office Supplies,Pens & Art Supplies,Newell 340,Wroclaw,Saturday,6.00,-141.666,13,38.06,90524,FALSE,2015-05-23,,,
24463,Medium,0.06,90.97,1815,Marvin Yang,Home Office,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Wroclaw,Wednesday,3.00,47.334,14,1263.35,90525,FALSE,2015-02-11,,,
22843,Low,0.01,10.48,1816,Danielle Schneider,Consumer,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Krakow,Thursday,4.00,60.5616,19,202.38,85990,FALSE,2015-02-05,,,
24622,Not Specified,0.06,17.98,1818,Ian Hall,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Krakow,Wednesday,3.00,-47.243088,3,56.38,85991,FALSE,2015-04-15,,,
24623,Not Specified,0.1,9.99,1818,Ian Hall,Consumer,Office Supplies,Paper,Xerox 1896,Krakow,Wednesday,3.00,9.154,12,119.13,85991,FALSE,2015-04-15,,,
4843,Low,0.01,10.48,1821,Vanessa Boyer,Consumer,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Lodz,Thursday,4.00,40.92,76,809.51,34435,FALSE,2015-02-05,,,
6621,Not Specified,0.07,18.65,1821,Vanessa Boyer,Consumer,Furniture,Office Furnishings,3M Polarizing Light Filter Sleeves,Lodz,Wednesday,3.00,149.72,34,643.64,47108,FALSE,2015-04-15,,,
6622,Not Specified,0.06,17.98,1821,Vanessa Boyer,Consumer,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Lodz,Wednesday,3.00,-52.49232,13,244.31,47108,FALSE,2015-04-15,,,
6623,Not Specified,0.1,9.99,1821,Vanessa Boyer,Consumer,Office Supplies,Paper,Xerox 1896,Lodz,Wednesday,3.00,7.96,47,466.58,47108,FALSE,2015-04-15,,,
6624,Not Specified,0.08,175.99,1821,Vanessa Boyer,Consumer,Technology,Telephones and Communication,2180,Lodz,Wednesday,3.00,-459.0828,16,2290.69,47108,FALSE,2015-04-15,,,
19596,Medium,0.1,52.99,1826,Kate Peck,Corporate,Office Supplies,Storage & Organization,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Krakow,Saturday,6.00,-517.17,7,337.59,86958,FALSE,2015-04-18,,,
18199,Medium,0,9.27,1826,Kate Peck,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Krakow,Tuesday,2.00,-7.61,1,10.65,86959,FALSE,2015-05-12,,,
20551,Not Specified,0,5.98,1827,Vincent Hale,Corporate,Office Supplies,Pens & Art Supplies,Newell 315,Krakow,Thursday,4.00,38.0397,9,55.13,86956,FALSE,2015-02-19,,,
19597,Medium,0.07,100.98,1827,Vincent Hale,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Krakow,Saturday,6.00,-429.86,2,215.32,86958,FALSE,2015-04-18,,,
19598,Medium,0.03,85.99,1827,Vincent Hale,Corporate,Technology,Telephones and Communication,Accessory34,Krakow,Saturday,6.00,264.1665,5,382.85,86958,FALSE,2015-04-18,,,
20553,Not Specified,0.02,5.98,1828,Stacey Lucas,Corporate,Office Supplies,Paper,Xerox 1983,Krakow,Thursday,4.00,-47.12,7,44.8,86956,FALSE,2015-02-19,,,
21383,Low,0.05,7.1,1828,Stacey Lucas,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Krakow,Tuesday,2.00,-101.246,14,100.99,86960,FALSE,2015-01-06,,,
21384,Low,0.04,20.95,1828,Stacey Lucas,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Krakow,Tuesday,2.00,-1.88,7,142.06,86960,FALSE,2015-01-06,,,
23430,Critical,0.01,10.64,1829,Suzanne Cochran,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Krakow,Wednesday,3.00,-11.69,5,58.52,86957,FALSE,2015-03-25,,,
21385,Low,0.05,39.06,1829,Suzanne Cochran,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Recycled Linen-Style Covers,Krakow,Tuesday,2.00,250.9806,9,363.74,86960,FALSE,2015-01-06,,,
21386,Low,0.04,3.52,1829,Suzanne Cochran,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Krakow,Tuesday,2.00,-57.753,4,15.93,86960,FALSE,2015-01-06,,,
21387,Low,0.02,15.51,1829,Suzanne Cochran,Corporate,Office Supplies,Storage & Organization,"Tenex File Box, Personal Filing Tote with Lid, Black",Krakow,Tuesday,2.00,-47.97,1,21.28,86960,FALSE,2015-01-06,,,
23589,High,0.01,155.99,1836,Dwight Albright Huffman,Corporate,Technology,Telephones and Communication,CF 688,Warsaw,Sunday,7.00,-219.07908,5,675.83,86600,FALSE,2015-04-19,,,
23590,High,0.01,5.98,1837,Herbert Williamson,Corporate,Office Supplies,Paper,Xerox 1983,Warsaw,Sunday,7.00,-18.8784,4,28,86600,FALSE,2015-04-19,,,
18141,Not Specified,0.07,40.98,1840,Clifford Webb,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Lodz,Monday,1.00,369.2052,13,535.08,86599,FALSE,2015-03-30,,,
19139,High,0.09,35.99,1849,Michelle Steele,Consumer,Technology,Telephones and Communication,Accessory35,Wroclaw,Wednesday,3.00,19.35,8,222.71,89697,FALSE,2015-04-01,,,
19140,High,0.01,125.99,1849,Michelle Steele,Consumer,Technology,Telephones and Communication,i2000,Wroclaw,Wednesday,3.00,-967.834,2,220.52,89697,FALSE,2015-04-01,,,
19141,Not Specified,0.06,6.48,1852,Joy Kaplan McNeill,Home Office,Office Supplies,Paper,Xerox 23,Warsaw,Thursday,4.00,-28.45,10,68.34,86847,FALSE,2015-03-19,,,
19142,Not Specified,0.02,30.73,1854,Erika Morgan,Home Office,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Lodz,Thursday,4.00,72.78,16,522.22,86847,FALSE,2015-03-19,,,
20036,Critical,0.09,5.98,1860,Gina B Hess,Home Office,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Lodz,Monday,1.00,13.2294,5,28.01,86846,FALSE,2015-06-15,,,
18879,Not Specified,0.08,8.09,1869,Roberta Daniel,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Warsaw,Sunday,7.00,-88.82,10,80.35,89209,FALSE,2015-05-03,,,
19415,Medium,0.03,90.48,1873,Lisa Kim,Corporate,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Wroclaw,Saturday,6.00,15.354,1,99.69,90099,FALSE,2015-01-17,,,
19416,Medium,0.06,22.84,1873,Lisa Kim,Corporate,Office Supplies,Paper,Xerox 1991,Wroclaw,Saturday,6.00,-357.924,7,152.49,90099,FALSE,2015-01-17,,,
20844,Critical,0.09,95.99,1875,Martin Kirk,Consumer,Technology,Telephones and Communication,T60,Wroclaw,Thursday,4.00,34.302,4,320.75,90899,FALSE,2015-01-29,,,
18284,Not Specified,0.09,5.78,1882,Anita Kent,Home Office,Office Supplies,Paper,Xerox 1978,Lodz,Sunday,7.00,-7.96,1,11.35,87378,FALSE,2015-03-01,,,
18283,Not Specified,0.05,535.64,1885,Jacob Hirsch,Home Office,Technology,Office Machines,Epson LQ-870 Dot Matrix Printer,Lodz,Sunday,7.00,4407.44,15,7029.1,87378,FALSE,2015-03-01,,,
19918,Low,0.09,78.8,1889,Oscar Bowers,Home Office,Office Supplies,Storage & Organization,Space Solutions™ Industrial Galvanized Steel Shelving.,Lodz,Friday,5.00,-1025.0172,14,1059.38,90631,FALSE,2015-04-17,,,
23886,Not Specified,0.03,320.64,1891,Gretchen Levine,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Lodz,Sunday,7.00,429.754356,7,2233.46,90630,FALSE,2015-04-05,,,
22858,Low,0.03,180.98,1893,Melanie Burgess,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Krakow,Sunday,7.00,588.54,5,928.92,91262,FALSE,2015-04-26,,,
23260,Critical,0,300.98,1894,Maureen Herbert Hood,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Krakow,Tuesday,2.00,2653.2915,12,3845.35,91261,FALSE,2015-02-24,,,
23261,Critical,0.09,2.94,1894,Maureen Herbert Hood,Home Office,Office Supplies,Pens & Art Supplies,Newell 343,Krakow,Tuesday,2.00,-1.84,1,3.77,91261,FALSE,2015-02-24,,,
23237,High,0.01,26.17,1894,Maureen Herbert Hood,Consumer,Office Supplies,Envelopes,Quality Park Security Envelopes,Krakow,Wednesday,3.00,237.0426,13,343.54,91263,FALSE,2015-03-18,,,
19048,Low,0.07,172.99,1906,Penny Tuttle,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Lodz,Sunday,7.00,2502.6852,22,3627.08,86500,FALSE,2015-05-17,,,
19049,Low,0.09,7.64,1907,Amy Hall,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Lodz,Sunday,7.00,0.688,1,8.34,86500,FALSE,2015-05-17,,,
23812,Not Specified,0.02,29.17,1910,Sean Stephenson,Home Office,Office Supplies,Binders and Binder Accessories,Binding Machine Supplies,Wroclaw,Thursday,4.00,36.906,2,63.32,91371,FALSE,2015-01-01,,,
18962,Critical,0.03,11.99,1916,Marcia Feldman,Home Office,Technology,Office Machines,TI 30X Scientific Calculator,Wroclaw,Friday,5.00,-216.0298,7,83.72,85893,FALSE,2015-02-27,,,
18016,High,0.01,125.99,1916,Marcia Feldman,Home Office,Technology,Telephones and Communication,SC7868i,Wroclaw,Thursday,4.00,-45.472,9,1011.44,85895,FALSE,2015-04-16,,,
21000,Medium,0.08,18.7,1917,Tracy Buckley,Home Office,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Wroclaw,Friday,5.00,16.1364,7,132.23,85894,FALSE,2015-03-27,,,
19967,High,0.08,22.23,1917,Tracy Buckley,Home Office,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Wroclaw,Sunday,7.00,-29.61,10,210.33,85897,FALSE,2015-03-01,,,
22246,Low,0.1,10.44,1918,Hannah Tyson,Home Office,Office Supplies,Binders and Binder Accessories,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Wroclaw,Saturday,6.00,125.724,17,168.04,85898,FALSE,2015-04-04,,,
24971,High,0,195.99,1919,Nathan Jenkins,Home Office,Technology,Telephones and Communication,T28 WORLD,Wroclaw,Tuesday,2.00,114.882,5,882.93,85896,FALSE,2015-02-24,,,
21563,High,0.02,259.71,1927,Earl Alston,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Wroclaw,Friday,5.00,-14.448,8,1757.15,88579,FALSE,2015-02-06,,,
22686,Not Specified,0.1,1889.99,1928,Gregory R Snow,Home Office,Office Supplies,Binders and Binder Accessories,Ibico EPK-21 Electric Binding System,Wroclaw,Wednesday,3.00,-42.546,1,1786.04,88580,FALSE,2015-01-21,,,
18159,Low,0.06,3.58,1933,William Crawford,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Krakow,Sunday,7.00,14,10,34.76,86687,FALSE,2015-04-19,,,
19697,Low,0.04,180.98,1934,Scott Moore,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Krakow,Saturday,6.00,52.988,3,561.65,86688,FALSE,2015-05-30,,,
19780,Critical,0.01,42.98,1935,Diana Coble Hubbard,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Krakow,Wednesday,3.00,285.4737,9,413.73,86686,FALSE,2015-04-08,,,
19698,Low,0.06,3.25,1935,Diana Coble Hubbard,Home Office,Office Supplies,Appliances,"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Krakow,Saturday,6.00,10.508,2,55.6,86688,FALSE,2015-05-30,,,
19699,Low,0.01,110.98,1935,Diana Coble Hubbard,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Krakow,Saturday,6.00,1448.7309,19,2099.61,86688,FALSE,2015-05-30,,,
19700,Low,0.05,3.95,1935,Diana Coble Hubbard,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Krakow,Saturday,6.00,1.004,23,96.6,86688,FALSE,2015-05-30,,,
23551,Medium,0.1,152.48,1938,Franklin Spencer,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Krakow,Sunday,7.00,-521.09,4,558.17,88870,FALSE,2015-03-22,,,
23550,Medium,0.08,6.84,1940,Eileen McDonald,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Warsaw,Sunday,7.00,-29.49,1,8.39,88870,FALSE,2015-03-22,,,
25531,Low,0,78.65,1940,Eileen McDonald,Corporate,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Warsaw,Sunday,7.00,386.0067,7,559.43,88871,FALSE,2015-04-19,,,
25532,Low,0.08,122.99,1940,Eileen McDonald,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Warsaw,Sunday,7.00,-1867.97,10,1216.52,88871,FALSE,2015-04-19,,,
20371,Medium,0.08,90.98,1946,Teresa Wallace,Consumer,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Lodz,Monday,1.00,-1920.9336,12,1058.36,86331,FALSE,2015-01-26,,,
20372,Medium,0.07,5.98,1946,Teresa Wallace,Consumer,Office Supplies,Paper,Xerox 1947,Lodz,Monday,1.00,-37.1752,3,18.31,86331,FALSE,2015-01-26,,,
21762,Low,0.05,424.21,1949,Dana Waller,Small Business,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Warsaw,Sunday,7.00,-213.4028,12,4935.22,90415,FALSE,2015-02-01,,,
24793,Not Specified,0.01,6.68,1950,Leslie Shannon,Small Business,Office Supplies,Paper,Xerox 1986,Warsaw,Tuesday,2.00,-15.48,7,51.03,90414,FALSE,2015-01-06,,,
23378,High,0.09,40.98,1956,Justin Frank,Consumer,Technology,Computer Peripherals,Targus USB Numeric Keypad,Warsaw,Friday,5.00,-50.245,19,746.91,89820,FALSE,2015-06-19,,,
21638,High,0.09,77.51,1957,Ted Crowder,Consumer,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Krakow,Tuesday,2.00,-387.1044,1,77.47,89818,FALSE,2015-04-07,,,
24640,Low,0.09,30.98,1958,Vickie Martinez,Consumer,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Warsaw,Thursday,4.00,-55.97,7,204.34,89819,FALSE,2015-06-18,,,
3956,Critical,0,20.28,1959,Bonnie Matthews Rowland,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Wroclaw,Thursday,4.00,-66.2473,9,206.04,28225,FALSE,2015-01-22,,,
3684,Low,0.02,9.99,1959,Bonnie Matthews Rowland,Home Office,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Wroclaw,Saturday,6.00,-171.1577,43,475.42,26342,FALSE,2015-04-18,,,
3685,Low,0.02,48.04,1959,Bonnie Matthews Rowland,Home Office,Office Supplies,Paper,Xerox 1937,Wroclaw,Saturday,6.00,624.239,74,3598.82,26342,FALSE,2015-04-18,,,
3686,Low,0.04,6.68,1959,Bonnie Matthews Rowland,Home Office,Office Supplies,Paper,Xerox 1986,Wroclaw,Saturday,6.00,-14.3241,5,41.22,26342,FALSE,2015-04-18,,,
21685,Low,0.02,48.04,1962,Sean Burton,Home Office,Office Supplies,Paper,Xerox 1937,Krakow,Saturday,6.00,604.0191,18,875.39,88857,FALSE,2015-04-18,,,
21686,Low,0.04,6.68,1962,Sean Burton,Home Office,Office Supplies,Paper,Xerox 1986,Krakow,Saturday,6.00,-11.6316,1,8.24,88857,FALSE,2015-04-18,,,
22488,Medium,0.01,78.65,1967,Carolyn Hoffman,Small Business,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Krakow,Wednesday,3.00,442.3659,8,641.11,89456,FALSE,2015-03-18,,,
26220,Medium,0.02,11.58,1971,Marsha Roy,Corporate,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Wroclaw,Sunday,7.00,-259.756,3,35.48,91550,FALSE,2015-01-18,,,
26223,Medium,0.05,350.99,1972,Priscilla Brandon,Corporate,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Lodz,Sunday,7.00,1469.7276,6,2130.04,91550,FALSE,2015-01-18,,,
26224,Medium,0.04,15.99,1972,Priscilla Brandon,Corporate,Technology,Office Machines,"AT&T Black Trimline Phone, Model 210",Lodz,Sunday,7.00,-83.55306,5,82.8,91550,FALSE,2015-01-18,,,
18795,Medium,0.09,20.48,1974,Robert Brantley,Consumer,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,Krakow,Wednesday,3.00,-16.89,5,99.02,89040,FALSE,2015-05-20,,,
18796,Medium,0.06,15.67,1974,Robert Brantley,Consumer,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Krakow,Wednesday,3.00,25.51,3,46.4,89040,FALSE,2015-05-20,,,
25731,Critical,0.05,70.98,1976,Sherri F Vogel,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Krakow,Saturday,6.00,-850.6524,8,551.51,89039,FALSE,2015-01-10,,,
25732,Critical,0.05,11.55,1976,Sherri F Vogel,Consumer,Office Supplies,Pens & Art Supplies,Newell 309,Krakow,Saturday,6.00,98.5251,12,142.79,89039,FALSE,2015-01-10,,,
24887,Critical,0.06,40.99,1976,Sherri F Vogel,Consumer,Office Supplies,Paper,Xerox 1893,Krakow,Monday,1.00,214.23,14,585.08,89041,FALSE,2015-03-23,,,
21692,Not Specified,0.05,20.99,1979,Marianne Weiner Ennis,Corporate,Technology,Telephones and Communication,Accessory39,Warsaw,Tuesday,2.00,21.8834,4,72.75,87757,FALSE,2015-05-05,,,
24935,Not Specified,0.1,7.37,1984,Lynne Wilcox,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Wroclaw,Saturday,6.00,290.202,38,269.33,91258,FALSE,2015-05-16,,,
20568,Not Specified,0.01,15.31,1986,Lynda Rosenthal,Home Office,Office Supplies,Storage & Organization,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,Krakow,Wednesday,3.00,12.146,23,377,90888,FALSE,2015-05-06,,,
20569,Not Specified,0.05,7.99,1986,Lynda Rosenthal,Home Office,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Krakow,Wednesday,3.00,5.687,4,42.99,90888,FALSE,2015-05-06,,,
19336,High,0.05,20.98,1988,Anna Burgess,Home Office,Furniture,Office Furnishings,36X48 HARDFLOOR CHAIRMAT,Warsaw,Saturday,6.00,-181.102,3,65.69,89999,FALSE,2015-01-03,,,
22600,Not Specified,0.04,355.98,1989,David Weaver,Home Office,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Warsaw,Wednesday,3.00,882.93,8,2748.21,90000,FALSE,2015-01-21,,,
22601,Not Specified,0.09,19.98,1989,David Weaver,Home Office,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Warsaw,Wednesday,3.00,6.6804,5,93.19,90000,FALSE,2015-01-21,,,
20554,High,0.01,30.98,1989,David Weaver,Corporate,Technology,Computer Peripherals,Belkin ErgoBoard™ Keyboard,Warsaw,Friday,5.00,46.29,11,363.37,90001,FALSE,2015-05-15,,,
20555,High,0.01,40.99,1989,David Weaver,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Warsaw,Friday,5.00,177.79,11,480.75,90001,FALSE,2015-05-15,,,
21723,Medium,0.1,1.6,1989,David Weaver,Home Office,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Warsaw,Thursday,4.00,-14.9904,11,16.88,90003,FALSE,2015-04-30,,,
25417,Medium,0,47.9,1991,Paula Hubbard,Home Office,Office Supplies,Paper,Xerox 1938,Warsaw,Sunday,7.00,638.3811,18,925.19,90002,FALSE,2015-02-22,,,
19797,Not Specified,0.1,125.99,1997,Harriet Bowman,Consumer,Technology,Telephones and Communication,5170i,Wroclaw,Sunday,7.00,17.652,4,408.66,90333,FALSE,2015-01-25,,,
19581,Medium,0.01,16.48,1997,Harriet Bowman,Consumer,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Wroclaw,Thursday,4.00,739.674,7,122.93,90334,FALSE,2015-05-07,,,
21003,Low,0,24.92,1997,Harriet Bowman,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Wroclaw,Tuesday,2.00,-23.156,1,32.66,90335,FALSE,2015-06-02,,,
